lotarea,bldgarea,comarea,resarea,officearea,retailarea,numbldgs,numfloors,lotdepth,bldgdepth,builtfar,residfar,commfar,facilfar,incident_zip,status,year,complaint_type
2570.0,3000.0,0.0,3000.0,0.0,0.0,1.0,3.0,101.0,50.0,1.17,1.1,0.0,2.0,10457.0,Closed,95,HEAT/HOT WATER
5200.0,2963.0,0.0,2963.0,0.0,0.0,2.0,2.75,104.0,36.0,0.57,3.0,0.0,3.0,10460.0,Closed,119,HEAT/HOT WATER
2375.0,2280.0,0.0,2280.0,0.0,0.0,1.0,2.0,95.0,52.0,0.96,1.1,0.0,2.0,10451.0,Closed,110,HEAT/HOT WATER
2375.0,1294.0,0.0,1294.0,0.0,0.0,1.0,2.0,95.0,30.0,0.54,0.75,0.0,2.0,10472.0,Closed,95,WATER LEAK
2450.0,1188.0,0.0,1188.0,0.0,0.0,1.0,2.0,100.0,33.0,0.48,0.75,0.0,2.0,10455.0,Closed,60,UNSANITARY CONDITION
2970.0,1500.0,0.0,1300.0,0.0,0.0,2.0,2.0,106.08,36.0,0.51,0.5,0.0,1.0,10466.0,Closed,95,HEAT/HOT WATER
2500.0,3136.0,0.0,2248.0,0.0,0.0,1.0,2.0,100.0,52.0,1.25,1.25,0.0,2.0,10468.0,Closed,100,HEAT/HOT WATER
5524.0,2416.0,0.0,2416.0,0.0,0.0,1.0,2.0,92.69,40.0,0.44,0.5,0.0,1.0,10467.0,Closed,54,HEAT/HOT WATER
4121.0,2188.0,0.0,2188.0,0.0,0.0,1.0,2.5,82.42,24.0,0.53,0.75,0.0,2.0,10461.0,Closed,75,DOOR/WINDOW
2250.0,3474.0,0.0,3474.0,0.0,0.0,1.0,3.0,90.0,48.0,1.54,3.44,0.0,4.8,10458.0,Closed,118,GENERAL
4040.0,3500.0,0.0,2500.0,0.0,0.0,1.0,2.5,100.0,40.0,0.87,0.5,0.0,1.0,10462.0,Closed,21,HEAT/HOT WATER
15646.0,112.0,112.0,0.0,0.0,0.0,1.0,1.0,208.0,14.0,0.01,3.44,0.0,4.8,10454.0,Closed,31,HEAT/HOT WATER
2745.0,2500.0,0.0,2500.0,0.0,0.0,2.0,2.0,97.33,25.0,0.91,1.25,0.0,2.0,10459.0,Closed,100,HEAT/HOT WATER
2713.0,2869.0,1434.0,1435.0,717.0,717.0,1.0,2.0,110.37,60.0,1.06,2.43,0.0,4.8,10458.0,Closed,94,HEAT/HOT WATER
2490.0,1152.0,0.0,1152.0,0.0,0.0,1.0,2.0,85.0,32.0,0.46,2.43,0.0,4.8,10451.0,Open,28,UNSANITARY CONDITION
2500.0,7012.0,0.0,7012.0,0.0,0.0,1.0,4.0,100.0,68.0,2.8,2.43,0.0,4.8,10468.0,Open,89,WATER LEAK
5000.0,2380.0,0.0,2380.0,0.0,0.0,2.0,2.0,100.0,34.0,0.48,0.75,0.0,2.0,10463.0,Closed,89,FLOORING/STAIRS
2500.0,3244.0,3244.0,0.0,0.0,3244.0,1.0,2.0,100.0,100.0,1.3,3.44,0.0,4.8,10467.0,Closed,89,HEAT/HOT WATER
10362.0,4833.0,0.0,4833.0,0.0,0.0,1.0,2.75,152.33,52.0,0.47,3.44,0.0,4.8,10466.0,Closed,110,HEAT/HOT WATER
2942.0,2800.0,0.0,2800.0,0.0,0.0,1.0,2.0,100.0,70.0,0.95,2.43,0.0,4.8,10453.0,Closed,90,HEAT/HOT WATER
5300.0,1800.0,0.0,1800.0,0.0,0.0,1.0,2.0,103.67,33.0,0.34,0.5,0.0,1.0,10467.0,Open,95,HEAT/HOT WATER
9070.0,1560.0,0.0,780.0,0.0,0.0,2.0,1.0,107.42,32.0,0.17,0.5,0.0,1.0,10452.0,Closed,49,HEAT/HOT WATER
12500.0,36795.0,0.0,36795.0,0.0,0.0,1.0,5.0,100.0,89.0,2.94,3.44,0.0,4.8,10472.0,Closed,92,HEAT/HOT WATER
2340.0,1260.0,0.0,1260.0,0.0,0.0,1.0,2.0,90.0,35.0,0.54,0.75,0.0,2.0,10462.0,Closed,70,HEAT/HOT WATER
1933.0,1920.0,1920.0,0.0,1920.0,0.0,1.0,1.0,96.25,54.0,0.99,0.5,0.0,1.0,10467.0,Closed,61,HEAT/HOT WATER
2200.0,1768.0,0.0,976.0,0.0,0.0,1.0,1.0,100.0,46.0,0.8,0.75,0.0,2.0,10462.0,Closed,75,DOOR/WINDOW
1842.0,2160.0,0.0,2160.0,0.0,0.0,1.0,3.0,100.0,40.0,1.17,0.75,0.0,2.0,10455.0,Closed,65,UNSANITARY CONDITION
5039.0,16176.0,2000.0,14176.0,0.0,2000.0,1.0,4.0,100.78,90.0,3.21,3.44,0.0,4.8,10467.0,Closed,111,HEAT/HOT WATER
817.0,570.0,0.0,570.0,0.0,0.0,1.0,1.0,42.42,38.0,0.7,0.75,0.0,2.0,10453.0,Open,80,PLUMBING
2000.0,2425.0,0.0,2425.0,0.0,0.0,1.0,3.0,100.0,38.75,1.21,1.25,0.0,2.0,10466.0,Closed,32,HEAT/HOT WATER
2500.0,2870.0,0.0,2570.0,0.0,0.0,1.0,3.0,100.0,61.0,1.15,3.44,0.0,4.8,10452.0,Closed,121,HEAT/HOT WATER
2075.0,3294.0,0.0,3294.0,0.0,0.0,1.0,3.0,83.0,50.0,1.59,3.44,0.0,4.8,10469.0,Closed,121,HEAT/HOT WATER
2296.0,2094.0,0.0,2094.0,0.0,0.0,1.0,2.0,105.0,47.6,0.91,3.44,0.0,4.8,10461.0,Closed,23,HEAT/HOT WATER
2625.0,1800.0,0.0,1800.0,0.0,0.0,1.0,2.0,105.0,50.5,0.69,0.5,0.0,1.0,10457.0,Closed,45,APPLIANCE
1935.0,1932.0,0.0,1050.0,0.0,0.0,1.0,1.0,77.42,56.0,1.0,0.75,0.0,2.0,10472.0,Closed,65,UNSANITARY CONDITION
5000.0,3750.0,3750.0,0.0,0.0,0.0,3.0,2.0,100.0,75.0,0.75,1.25,0.0,2.0,10466.0,Closed,70,HEAT/HOT WATER
1900.0,3400.0,1700.0,1700.0,0.0,1700.0,1.0,2.0,95.0,85.0,1.79,2.43,0.0,4.8,10457.0,Closed,110,PAINT/PLASTER
1965.0,2028.0,0.0,2028.0,0.0,0.0,1.0,2.0,100.0,51.6,1.03,3.44,0.0,4.8,10468.0,Closed,19,HEAT/HOT WATER
5148.0,20358.0,0.0,20358.0,0.0,0.0,1.0,5.0,39.0,39.0,3.95,3.44,0.0,4.8,10466.0,Closed,94,HEAT/HOT WATER
11035.0,50800.0,0.0,50800.0,0.0,0.0,1.0,5.0,101.25,90.0,4.6,6.02,0.0,6.5,10455.0,Closed,96,HEAT/HOT WATER
6455.0,7600.0,7600.0,0.0,0.0,600.0,1.0,1.5,129.5,129.0,1.18,0.0,1.0,2.4,10472.0,Closed,73,UNSANITARY CONDITION
2500.0,1513.0,0.0,1513.0,0.0,0.0,2.0,2.0,100.0,41.0,0.61,0.5,0.0,1.0,10452.0,Closed,90,HEAT/HOT WATER
2700.0,2241.0,0.0,1460.0,0.0,0.0,2.0,2.0,100.0,35.0,0.83,1.35,0.0,2.0,10468.0,Closed,100,HEAT/HOT WATER
1538.0,3090.0,0.0,3090.0,0.0,0.0,1.0,3.0,75.0,49.9,2.01,0.75,0.0,2.0,10468.0,Closed,15,PAINT/PLASTER
2413.0,2258.0,0.0,2258.0,0.0,0.0,1.0,2.0,96.81,50.0,0.94,0.75,0.0,2.0,10462.0,Closed,119,HEAT/HOT WATER
3504.0,1530.0,0.0,1530.0,0.0,0.0,1.0,2.5,107.25,36.0,0.44,0.75,0.0,2.0,10455.0,Closed,80,HEAT/HOT WATER
368.0,736.0,736.0,0.0,0.0,736.0,1.0,2.0,20.0,20.0,2.0,3.44,3.4,6.5,10470.0,Closed,89,HEAT/HOT WATER
2550.0,2958.0,0.0,2958.0,0.0,0.0,1.0,3.0,100.0,58.0,1.16,1.25,0.0,2.0,10452.0,Open,19,ELECTRIC
2225.0,3872.0,0.0,3872.0,0.0,0.0,1.0,3.0,100.0,59.0,1.74,2.43,0.0,4.8,10467.0,Closed,20,UNSANITARY CONDITION
3653.0,2926.0,0.0,2288.0,0.0,0.0,1.0,2.0,102.67,52.0,0.8,0.75,0.0,2.0,10466.0,Closed,95,HEAT/HOT WATER
150842.0,141608.0,0.0,141608.0,0.0,0.0,1.0,3.0,593.96,0.0,0.94,0.5,0.0,1.0,10462.0,Closed,13,HEAT/HOT WATER
2375.0,1620.0,0.0,1620.0,0.0,0.0,1.0,2.0,95.0,41.0,0.68,0.5,0.0,1.0,10453.0,Closed,90,HEAT/HOT WATER
4617.0,3036.0,0.0,2024.0,0.0,0.0,1.0,2.0,100.0,46.0,0.66,0.75,0.0,2.0,10468.0,Closed,60,HEAT/HOT WATER
2800.0,1260.0,0.0,1260.0,0.0,0.0,1.0,2.0,100.0,35.0,0.45,0.5,0.0,1.0,10458.0,Closed,70,HEAT/HOT WATER
2500.0,3360.0,1109.0,2251.0,0.0,1109.0,2.0,3.0,100.0,56.0,1.34,3.44,0.0,4.8,10453.0,Closed,89,DOOR/WINDOW
2920.0,2340.0,0.0,2340.0,0.0,0.0,1.0,3.0,90.0,39.0,0.8,2.43,0.0,4.8,10457.0,Closed,18,HEAT/HOT WATER
4250.0,14965.0,0.0,14965.0,0.0,0.0,1.0,5.0,85.0,73.0,3.52,3.44,0.0,4.8,10457.0,Closed,105,UNSANITARY CONDITION
4700.0,1456.0,0.0,1456.0,0.0,0.0,2.0,2.0,101.67,28.0,0.31,0.75,0.0,2.0,10455.0,Closed,100,HEAT/HOT WATER
5891.0,2640.0,0.0,2112.0,0.0,0.0,1.0,2.0,112.91,48.0,0.45,1.25,0.0,2.0,10459.0,Closed,50,UNSANITARY CONDITION
2120.0,3420.0,0.0,3420.0,0.0,0.0,1.0,3.0,106.0,57.0,1.61,2.43,0.0,4.8,10467.0,Closed,16,APPLIANCE
1790.0,2340.0,0.0,2340.0,0.0,0.0,1.0,3.0,89.0,39.0,1.31,1.25,0.0,2.0,10472.0,Closed,22,UNSANITARY CONDITION
2025.0,3162.0,0.0,3162.0,0.0,0.0,1.0,3.0,100.0,52.01,1.56,1.25,0.0,2.0,10467.0,Closed,16,HEAT/HOT WATER
1942.0,1440.0,0.0,960.0,0.0,0.0,2.0,2.0,100.0,30.0,0.74,0.75,0.0,2.0,10458.0,Closed,75,ELECTRIC
10045.0,14929.0,14929.0,0.0,0.0,0.0,1.0,3.0,94.76,44.0,1.49,5.0,4.0,5.0,10458.0,Closed,119,PLUMBING
1809.0,2400.0,0.0,1920.0,0.0,0.0,1.0,2.0,88.25,48.0,1.33,1.1,0.0,2.0,10456.0,Open,60,APPLIANCE
2727.0,2477.0,0.0,1941.0,0.0,0.0,1.0,2.0,100.0,51.5,0.91,0.75,0.0,2.0,10457.0,Closed,60,HEAT/HOT WATER
4744.0,3256.0,0.0,3256.0,0.0,0.0,1.0,3.0,104.83,32.0,0.69,0.75,0.0,2.0,10469.0,Closed,43,HEAT/HOT WATER
1502.0,1895.0,0.0,1895.0,0.0,0.0,1.0,3.0,60.08,30.0,1.26,3.0,0.0,3.0,10461.0,Closed,90,HEAT/HOT WATER
2180.0,3580.0,0.0,3580.0,0.0,0.0,1.0,3.0,103.0,50.0,1.64,1.25,0.0,2.0,10469.0,Closed,70,UNSANITARY CONDITION
6150.0,14889.0,5636.0,9253.0,0.0,5636.0,1.0,5.0,144.0,95.0,2.42,2.43,0.0,4.8,10467.0,Closed,2,HEAT/HOT WATER
1688.0,3324.0,0.0,3324.0,0.0,0.0,1.0,3.0,76.16,50.0,1.97,2.43,0.0,4.8,10461.0,Closed,12,UNSANITARY CONDITION
3240.0,1492.0,0.0,1492.0,0.0,0.0,1.0,1.75,45.0,23.67,0.46,0.5,0.0,1.0,10458.0,Closed,80,HEAT/HOT WATER
1743.0,2352.0,0.0,2352.0,0.0,0.0,1.0,3.0,83.0,35.0,1.35,3.44,0.0,4.8,10468.0,Closed,25,DOOR/WINDOW
5000.0,2850.0,0.0,1900.0,0.0,0.0,2.0,2.0,100.0,50.0,0.57,0.75,0.0,2.0,10463.0,Closed,80,HEAT/HOT WATER
10281.0,46523.0,0.0,46523.0,0.0,0.0,1.0,6.0,100.0,100.0,4.53,6.02,0.0,6.5,10472.0,Closed,93,HEAT/HOT WATER
2188.0,1150.0,0.0,1150.0,0.0,0.0,2.0,2.0,109.42,30.0,0.53,0.75,0.0,2.0,10453.0,Closed,85,UNSANITARY CONDITION
2300.0,4368.0,0.0,4368.0,0.0,0.0,1.0,3.0,100.0,50.0,1.9,1.1,0.0,2.0,10475.0,Closed,17,HEAT/HOT WATER
1693.0,4059.0,0.0,4059.0,0.0,0.0,1.0,2.0,58.92,29.0,2.4,4.0,0.0,4.0,10462.0,Closed,11,HEAT/HOT WATER
3780.0,3378.0,1126.0,2252.0,0.0,1126.0,2.0,2.0,108.0,42.0,0.89,0.5,0.0,1.0,10467.0,Closed,14,HEAT/HOT WATER
2500.0,4699.0,0.0,3163.0,0.0,0.0,1.0,3.0,100.0,52.0,1.88,3.44,0.0,4.8,10460.0,Closed,118,WATER LEAK
2500.0,1959.0,0.0,1959.0,0.0,0.0,1.0,2.0,100.0,52.0,0.78,1.25,0.0,2.0,10467.0,Closed,65,HEAT/HOT WATER
2625.0,1265.0,0.0,1265.0,0.0,0.0,1.0,2.0,105.0,30.0,0.48,0.5,0.0,1.0,10452.0,Closed,16,HEAT/HOT WATER
5000.0,2142.0,0.0,2142.0,0.0,0.0,2.0,2.0,100.0,48.0,0.43,0.75,0.0,2.0,10453.0,Closed,95,UNSANITARY CONDITION
5000.0,1544.0,0.0,1544.0,0.0,0.0,3.0,2.0,100.0,24.0,0.31,0.75,0.0,2.0,10457.0,Closed,110,HEAT/HOT WATER
9756.0,9756.0,9756.0,0.0,0.0,0.0,1.0,1.0,99.62,99.5,1.0,0.0,2.0,4.8,10452.0,Closed,100,HEAT/HOT WATER
4300.0,4212.0,4212.0,0.0,4212.0,0.0,2.0,2.0,86.0,81.0,0.98,0.75,0.0,2.0,10458.0,Closed,91,HEAT/HOT WATER
2723.0,1540.0,0.0,880.0,0.0,0.0,1.0,1.0,90.0,44.0,0.57,0.75,0.0,2.0,10454.0,Closed,60,HEAT/HOT WATER
2450.0,3222.0,0.0,2148.0,0.0,0.0,1.0,2.0,98.0,50.0,1.32,6.02,0.0,6.5,10468.0,Closed,110,HEAT/HOT WATER
1522.0,1900.0,1900.0,0.0,0.0,0.0,1.0,2.0,113.5,50.0,1.25,4.0,0.0,4.0,10467.0,Open,92,UNSANITARY CONDITION
4547.0,1764.0,0.0,1008.0,0.0,0.0,1.0,1.0,161.0,44.0,0.39,0.5,0.0,1.0,10467.0,Closed,85,HEAT/HOT WATER
5000.0,17400.0,0.0,17400.0,0.0,0.0,1.0,4.0,100.0,87.0,3.48,2.43,0.0,4.8,10457.0,Closed,108,HEAT/HOT WATER
9024.0,11654.0,11654.0,0.0,2908.0,2908.0,2.0,2.0,50.61,60.0,1.29,5.0,4.0,5.0,10455.0,Open,89,GENERAL
3000.0,1810.0,0.0,1810.0,0.0,0.0,1.0,2.75,100.0,28.0,0.6,0.75,0.0,2.0,10469.0,Open,121,DOOR/WINDOW
1800.0,1620.0,0.0,1296.0,0.0,0.0,1.0,2.0,100.0,36.0,0.9,0.75,0.0,2.0,10472.0,Closed,80,ELECTRIC
2375.0,1278.0,0.0,1278.0,0.0,0.0,2.0,2.0,95.0,38.0,0.54,1.25,0.0,2.0,10467.0,Closed,119,HEAT/HOT WATER
2500.0,1476.0,0.0,1476.0,0.0,0.0,2.0,2.0,100.0,38.0,0.59,0.5,0.0,1.0,10457.0,Closed,90,UNSANITARY CONDITION
1800.0,1912.0,0.0,1332.0,0.0,0.0,1.0,2.0,100.0,33.0,1.06,0.75,0.0,2.0,10462.0,Closed,75,HEAT/HOT WATER
28100.0,98141.0,8936.0,89205.0,0.0,2936.0,1.0,7.0,152.0,57.0,3.49,3.44,0.0,4.8,10451.0,Closed,23,SAFETY
9365.0,7500.0,7500.0,0.0,0.0,0.0,1.0,1.0,109.0,109.0,0.8,0.0,1.0,2.4,10457.0,Open,63,PAINT/PLASTER
3566.0,1201.0,0.0,1201.0,0.0,0.0,2.0,1.5,110.0,43.0,0.34,0.5,0.0,1.0,10468.0,Closed,80,WATER LEAK
14250.0,59520.0,3000.0,56520.0,0.0,3000.0,1.0,6.0,161.0,161.0,4.18,6.02,0.0,6.5,10472.0,Closed,93,HEAT/HOT WATER
2000.0,4800.0,0.0,4800.0,0.0,0.0,1.0,4.0,100.0,55.0,2.4,2.43,0.0,4.8,10457.0,Closed,110,HEAT/HOT WATER
2500.0,648.0,0.0,648.0,0.0,0.0,2.0,1.0,100.0,40.0,0.26,0.5,0.0,1.0,10462.0,Closed,90,UNSANITARY CONDITION
1800.0,1863.0,0.0,1296.0,0.0,0.0,1.0,2.0,100.0,42.0,1.04,1.25,0.0,2.0,10460.0,Closed,80,HEAT/HOT WATER
2156.0,2488.0,0.0,2488.0,0.0,0.0,1.0,2.0,98.0,55.0,1.15,0.75,0.0,2.0,10454.0,Open,110,UNSANITARY CONDITION
2500.0,2256.0,0.0,2256.0,0.0,0.0,1.0,2.0,100.0,50.0,0.9,0.75,0.0,2.0,10452.0,Closed,119,PAINT/PLASTER
3750.0,1300.0,0.0,1300.0,0.0,0.0,1.0,1.5,75.0,26.0,0.35,0.75,0.0,2.0,10467.0,Closed,65,HEAT/HOT WATER
4200.0,11800.0,0.0,11800.0,0.0,0.0,1.0,4.0,100.0,87.0,2.81,3.44,0.0,4.8,10472.0,Closed,104,HEAT/HOT WATER
2577.0,4032.0,0.0,4032.0,0.0,0.0,1.0,3.0,102.93,64.0,1.56,3.44,0.0,4.8,10461.0,Closed,111,HEAT/HOT WATER
3185000.0,33300.0,33300.0,0.0,14300.0,0.0,3.0,1.0,2276.0,0.0,0.01,0.0,0.0,0.0,10467.0,Closed,45,PAINT/PLASTER
4750.0,22000.0,0.0,22000.0,0.0,0.0,1.0,5.0,50.0,50.0,4.63,3.0,0.0,3.0,10463.0,Closed,94,PLUMBING
2198.0,3676.0,0.0,3676.0,0.0,0.0,1.0,3.0,90.0,65.0,1.67,3.44,0.0,4.8,10452.0,Closed,110,WATER LEAK
2375.0,1470.0,0.0,1470.0,0.0,0.0,1.0,2.0,95.0,35.0,0.62,0.75,0.0,2.0,10456.0,Closed,70,HEAT/HOT WATER
2550.0,1920.0,0.0,1383.0,0.0,0.0,1.0,2.0,100.0,34.0,0.75,1.25,0.0,2.0,10457.0,Closed,90,HEAT/HOT WATER
2500.0,3180.0,550.0,2630.0,0.0,0.0,1.0,2.75,100.0,55.0,1.27,1.35,0.0,2.0,10461.0,Closed,105,GENERAL
11835.0,1150.0,0.0,1150.0,0.0,0.0,1.0,1.0,170.0,64.0,0.1,0.5,0.0,1.0,10451.0,Closed,70,PLUMBING
2090.0,3016.0,0.0,3016.0,0.0,0.0,1.0,3.0,95.0,48.67,1.44,0.75,0.0,2.0,10460.0,Open,50,WATER LEAK
2375.0,2194.0,0.0,2194.0,0.0,0.0,1.0,2.0,95.0,50.0,0.92,1.25,0.0,2.0,10457.0,Closed,119,HEAT/HOT WATER
5000.0,2065.0,0.0,2065.0,0.0,0.0,1.0,2.5,100.0,30.0,0.41,0.75,0.0,2.0,10452.0,Closed,110,HEAT/HOT WATER
6220.0,2354.0,2354.0,0.0,0.0,0.0,1.0,1.0,96.0,47.0,0.38,0.0,1.0,2.4,10460.0,Closed,70,DOOR/WINDOW
5865.0,9336.0,0.0,9336.0,0.0,0.0,1.0,2.0,127.23,50.67,1.59,2.43,0.0,4.8,10469.0,Closed,89,HEAT/HOT WATER
1784.0,1716.0,0.0,1716.0,0.0,0.0,1.0,2.0,86.67,53.0,0.96,1.1,0.0,2.0,10458.0,Closed,100,WATER LEAK
3750.0,756.0,0.0,756.0,0.0,0.0,1.0,1.0,150.0,35.0,0.2,0.5,0.0,1.0,10468.0,Closed,100,HEAT/HOT WATER
1890.0,1352.0,0.0,1352.0,0.0,0.0,1.0,2.0,40.0,27.0,0.72,1.1,0.0,2.0,10457.0,Closed,55,HEAT/HOT WATER
2500.0,2376.0,0.0,1584.0,0.0,0.0,2.0,2.0,100.0,40.0,0.95,0.75,0.0,2.0,10453.0,Closed,95,PLUMBING
28394.0,6060.0,6060.0,0.0,0.0,0.0,2.0,1.0,190.15,20.0,0.21,0.75,0.0,2.0,10451.0,Closed,70,UNSANITARY CONDITION
2100.0,3036.0,0.0,3036.0,0.0,0.0,1.0,3.0,100.0,54.0,1.45,0.75,0.0,2.0,10457.0,Closed,16,PLUMBING
5500.0,4250.0,4250.0,0.0,0.0,4250.0,1.0,1.0,100.0,100.0,0.77,2.43,0.0,4.8,10469.0,Closed,89,UNSANITARY CONDITION
3250.0,7700.0,7700.0,0.0,7700.0,0.0,1.0,2.0,71.26,71.26,2.37,2.43,0.0,4.8,10456.0,Closed,115,HEAT/HOT WATER
11000.0,43560.0,0.0,43560.0,0.0,0.0,1.0,5.0,98.17,90.0,3.96,2.43,0.0,4.8,10455.0,Closed,98,HEAT/HOT WATER
2854.0,3405.0,0.0,2580.0,0.0,0.0,1.0,2.0,114.17,62.5,1.19,0.75,0.0,2.0,10452.0,Closed,119,WATER LEAK
2123.0,2892.0,0.0,2892.0,0.0,0.0,1.0,3.0,66.18,47.93,1.36,3.0,0.0,3.0,10457.0,Closed,18,WATER LEAK
9750.0,8840.0,8840.0,0.0,0.0,8840.0,1.0,1.0,84.44,68.0,0.91,3.44,0.0,4.8,10460.0,Closed,95,HEAT/HOT WATER
3932.0,3744.0,0.0,2808.0,0.0,0.0,2.0,3.0,117.25,52.0,0.95,0.5,0.0,1.0,10452.0,Closed,50,UNSANITARY CONDITION
1725.0,1566.0,0.0,1080.0,0.0,0.0,1.0,2.0,96.55,37.0,0.91,2.43,0.0,4.8,10468.0,Closed,65,HEAT/HOT WATER
1250.0,1370.0,0.0,1370.0,0.0,0.0,1.0,2.5,50.0,25.0,1.1,2.43,0.0,4.8,10452.0,Closed,95,UNSANITARY CONDITION
2500.0,1122.0,0.0,1122.0,0.0,0.0,1.0,2.0,100.0,33.0,0.45,1.25,0.0,2.0,10468.0,Open,60,ELECTRIC
2383.0,1598.0,0.0,1598.0,0.0,0.0,2.0,2.0,110.0,47.0,0.67,0.75,0.0,2.0,10452.0,Open,80,HEAT/HOT WATER
2375.0,1520.0,0.0,1520.0,0.0,0.0,1.0,2.0,95.0,36.0,0.64,1.25,0.0,2.0,10468.0,Closed,115,HEAT/HOT WATER
3500.0,5832.0,0.0,5832.0,0.0,0.0,1.0,3.0,100.0,72.0,1.67,3.44,0.0,4.8,10458.0,Closed,95,HEAT/HOT WATER
1918.0,1724.0,0.0,944.0,0.0,0.0,1.0,1.0,87.17,40.0,0.9,0.75,0.0,2.0,10457.0,Closed,70,UNSANITARY CONDITION
2500.0,2464.0,0.0,2464.0,0.0,0.0,1.0,2.0,100.0,56.0,0.99,0.75,0.0,2.0,10472.0,Open,62,APPLIANCE
137599.0,172403.0,0.0,172403.0,0.0,0.0,3.0,4.0,376.06,64.0,1.25,4.0,0.0,4.0,10467.0,Closed,56,HEAT/HOT WATER
5000.0,3726.0,0.0,3726.0,0.0,0.0,2.0,3.0,100.0,60.0,0.75,0.75,0.0,2.0,10457.0,Closed,90,PAINT/PLASTER
2500.0,1680.0,0.0,840.0,0.0,0.0,1.0,1.0,100.0,40.0,0.67,0.75,0.0,2.0,10459.0,Closed,85,HEAT/HOT WATER
2868.0,1152.0,0.0,1152.0,0.0,0.0,1.0,2.0,97.21,32.0,0.4,2.43,0.0,4.8,10457.0,Closed,28,HEAT/HOT WATER
2263.0,4011.0,0.0,4011.0,0.0,0.0,1.0,3.0,92.0,66.88,1.77,3.44,0.0,4.8,10457.0,Closed,15,HEAT/HOT WATER
5000.0,3275.0,0.0,2475.0,0.0,0.0,1.0,2.0,100.0,56.0,0.66,1.25,0.0,2.0,10467.0,Closed,100,UNSANITARY CONDITION
1225.0,1944.0,0.0,1944.0,0.0,0.0,1.0,3.0,50.0,27.0,1.59,0.75,0.0,2.0,10453.0,Closed,60,WATER LEAK
5000.0,1896.0,0.0,1896.0,0.0,0.0,2.0,2.5,100.0,38.0,0.38,0.75,0.0,2.0,10467.0,Closed,90,HEAT/HOT WATER
127363.0,132000.0,132000.0,0.0,132000.0,0.0,1.0,3.0,300.43,280.0,1.04,3.44,0.0,4.8,10457.0,Closed,46,HEAT/HOT WATER
11615.0,11500.0,11500.0,0.0,0.0,0.0,1.0,1.0,115.25,115.0,0.99,4.0,2.0,4.0,10457.0,Closed,89,HEAT/HOT WATER
2250.0,1650.0,0.0,1280.0,0.0,0.0,1.0,2.0,90.0,37.0,0.73,0.75,0.0,2.0,10467.0,Closed,55,SAFETY
1541.0,1790.0,609.0,1181.0,0.0,609.0,1.0,3.0,75.5,25.0,1.16,2.43,0.0,4.8,10458.0,Closed,95,HEAT/HOT WATER
2100.0,1875.0,1875.0,0.0,0.0,1875.0,1.0,1.0,77.42,75.0,0.89,2.43,0.0,4.8,10452.0,Closed,65,HEAT/HOT WATER
2250.0,1510.0,0.0,1510.0,0.0,0.0,2.0,2.0,90.0,40.0,0.67,0.75,0.0,2.0,10472.0,Closed,100,WATER LEAK
4318.0,1364.0,0.0,1364.0,0.0,0.0,1.0,2.0,110.0,33.0,0.32,3.44,0.0,4.8,10467.0,Closed,35,HEAT/HOT WATER
2500.0,1996.0,0.0,1432.0,0.0,0.0,1.0,2.0,100.0,40.0,0.8,0.75,0.0,2.0,10469.0,Closed,100,WATER LEAK
5000.0,3224.0,0.0,3224.0,0.0,0.0,1.0,3.0,100.0,41.0,0.64,1.1,0.0,2.0,10455.0,Closed,110,DOOR/WINDOW
930.0,487.0,0.0,487.0,0.0,0.0,1.0,1.0,44.0,34.0,0.52,0.5,0.0,1.0,10459.0,Closed,69,UNSANITARY CONDITION
3193.0,1800.0,0.0,1800.0,0.0,0.0,1.0,2.0,103.0,37.0,0.56,0.75,0.0,2.0,10459.0,Open,80,PAINT/PLASTER
2375.0,2672.0,0.0,2672.0,0.0,0.0,1.0,2.0,95.0,53.0,1.13,1.25,0.0,2.0,10456.0,Closed,95,WATER LEAK
9500.0,8013.0,8013.0,0.0,0.0,0.0,1.0,1.0,95.0,90.0,0.84,6.02,0.0,6.5,10453.0,Closed,120,PLUMBING
1786.0,1742.0,0.0,1742.0,0.0,0.0,1.0,2.0,94.0,50.0,0.98,3.0,0.0,3.0,10461.0,Closed,90,HEAT/HOT WATER
3150.0,3280.0,0.0,3280.0,0.0,0.0,2.0,2.0,126.0,80.0,1.04,1.25,0.0,2.0,10456.0,Closed,95,PAINT/PLASTER
2500.0,2080.0,0.0,2080.0,0.0,0.0,2.0,2.0,100.0,55.0,0.83,1.25,0.0,2.0,10456.0,Closed,80,WATER LEAK
3000.0,1760.0,0.0,1760.0,0.0,0.0,1.0,2.0,100.0,44.0,0.59,1.25,0.0,2.0,10453.0,Closed,50,HEAT/HOT WATER
2068.0,1482.0,489.0,993.0,0.0,489.0,2.0,2.0,82.17,39.0,0.72,0.75,0.0,2.0,10458.0,Closed,90,HEAT/HOT WATER
2250.0,1900.0,0.0,1900.0,0.0,0.0,1.0,2.5,90.0,38.0,0.84,3.44,0.0,4.8,10459.0,Closed,100,ELECTRIC
2500.0,1620.0,0.0,1620.0,0.0,0.0,1.0,2.0,100.0,37.0,0.65,0.5,0.0,1.0,10470.0,Closed,50,HEAT/HOT WATER
2040.0,1715.0,0.0,980.0,0.0,0.0,1.0,1.0,91.0,46.0,0.84,1.25,0.0,2.0,10462.0,Closed,85,GENERAL
